"","Symbol","Bid.Price","Ask.Price","High","Low","TimeStamp"
"11461","EUR/USD",1.13122,1.13126,1.13489,1.12329,2020-06-23 18:29:11
"11462","EUR/USD",1.13117,1.13122,1.13489,1.12329,2020-06-23 18:30:12
"11463","EUR/USD",1.13115,1.1312,1.13489,1.12329,2020-06-23 18:31:12
"11464","EUR/USD",1.13128,1.13133,1.13489,1.12329,2020-06-23 18:32:12
"11465","EUR/USD",1.13145,1.13152,1.13489,1.12329,2020-06-23 18:33:13
"11466","EUR/USD",1.13149,1.13154,1.13489,1.12329,2020-06-23 18:34:11
"11467","EUR/USD",1.13159,1.13163,1.13489,1.12329,2020-06-23 18:35:13
"11468","EUR/USD",1.13163,1.13169,1.13489,1.12329,2020-06-23 18:36:14
"11469","EUR/USD",1.13162,1.13167,1.13489,1.12329,2020-06-23 18:37:14
"11470","EUR/USD",1.13163,1.13169,1.13489,1.12329,2020-06-23 18:38:14
"11471","EUR/USD",1.13162,1.13169,1.13489,1.12329,2020-06-23 18:39:14
"11472","EUR/USD",1.13162,1.13167,1.13489,1.12329,2020-06-23 18:40:15
"11473","EUR/USD",1.13155,1.1316,1.13489,1.12329,2020-06-23 18:41:15
"11474","EUR/USD",1.13141,1.13143,1.13489,1.12329,2020-06-23 18:42:15
"11475","EUR/USD",1.13135,1.1314,1.13489,1.12329,2020-06-23 18:43:16
"11476","EUR/USD",1.13134,1.13139,1.13489,1.12329,2020-06-23 18:44:16
"11477","EUR/USD",1.13136,1.13139,1.13489,1.12329,2020-06-23 18:45:16
"11478","EUR/USD",1.13132,1.13136,1.13489,1.12329,2020-06-23 18:46:16
"11479","EUR/USD",1.13134,1.13139,1.13489,1.12329,2020-06-23 18:47:16
"11480","EUR/USD",1.13124,1.13129,1.13489,1.12329,2020-06-23 18:48:17
"11481","EUR/USD",1.13125,1.13129,1.13489,1.12329,2020-06-23 18:49:17
"11482","EUR/USD",1.13115,1.1312,1.13489,1.12329,2020-06-23 18:50:17
"11483","EUR/USD",1.13121,1.13127,1.13489,1.12329,2020-06-23 18:51:17
"11484","EUR/USD",1.13122,1.13127,1.13489,1.12329,2020-06-23 18:52:17
"11485","EUR/USD",1.13121,1.13126,1.13489,1.12329,2020-06-23 18:53:18
"11486","EUR/USD",1.13119,1.13125,1.13489,1.12329,2020-06-23 18:54:16
"11487","EUR/USD",1.13124,1.13127,1.13489,1.12329,2020-06-23 18:55:18
"11488","EUR/USD",1.13118,1.13123,1.13489,1.12329,2020-06-23 18:56:19
"11489","EUR/USD",1.13138,1.13143,1.13489,1.12329,2020-06-23 18:57:19
"11490","EUR/USD",1.13134,1.13137,1.13489,1.12329,2020-06-23 18:58:19
"11491","EUR/USD",1.13121,1.13125,1.13489,1.12329,2020-06-23 18:59:19
"11492","EUR/USD",1.13092,1.13095,1.13489,1.12329,2020-06-23 19:00:20
"11493","EUR/USD",1.13098,1.13103,1.13489,1.12329,2020-06-23 19:01:20
"11494","EUR/USD",1.13094,1.13098,1.13489,1.12329,2020-06-23 19:02:20
"11495","EUR/USD",1.13078,1.13082,1.13489,1.12329,2020-06-23 19:03:20
"11496","EUR/USD",1.13078,1.13082,1.13489,1.12329,2020-06-23 19:04:21
"11497","EUR/USD",1.13078,1.13082,1.13489,1.12329,2020-06-23 19:05:21
"11498","EUR/USD",1.13074,1.13078,1.13489,1.12329,2020-06-23 19:06:21
"11499","EUR/USD",1.13081,1.13085,1.13489,1.12329,2020-06-23 19:07:21
"11500","EUR/USD",1.13083,1.13088,1.13489,1.12329,2020-06-23 19:08:22
"11501","EUR/USD",1.13071,1.13076,1.13489,1.12329,2020-06-23 19:09:22
"11502","EUR/USD",1.13067,1.13071,1.13489,1.12329,2020-06-23 19:10:21
"11503","EUR/USD",1.13073,1.13075,1.13489,1.12329,2020-06-23 19:11:22
"11504","EUR/USD",1.13074,1.13078,1.13489,1.12329,2020-06-23 19:12:22
"11505","EUR/USD",1.13074,1.13078,1.13489,1.12329,2020-06-23 19:13:23
"11506","EUR/USD",1.13087,1.13091,1.13489,1.12329,2020-06-23 19:14:23
"11507","EUR/USD",1.13088,1.13092,1.13489,1.12329,2020-06-23 19:15:23
"11508","EUR/USD",1.13097,1.13101,1.13489,1.12329,2020-06-23 19:16:24
"11509","EUR/USD",1.13088,1.13092,1.13489,1.12329,2020-06-23 19:17:24
"11510","EUR/USD",1.13081,1.13085,1.13489,1.12329,2020-06-23 19:18:24
"11511","EUR/USD",1.13081,1.13085,1.13489,1.12329,2020-06-23 19:19:24
"11512","EUR/USD",1.13085,1.13091,1.13489,1.12329,2020-06-23 19:20:25
"11513","EUR/USD",1.13081,1.13086,1.13489,1.12329,2020-06-23 19:21:25
"11514","EUR/USD",1.13084,1.13086,1.13489,1.12329,2020-06-23 19:22:25
"11515","EUR/USD",1.13071,1.13076,1.13489,1.12329,2020-06-23 19:23:26
"11516","EUR/USD",1.13071,1.13076,1.13489,1.12329,2020-06-23 19:24:26
"11517","EUR/USD",1.13078,1.13082,1.13489,1.12329,2020-06-23 19:25:26
"11518","EUR/USD",1.13077,1.13082,1.13489,1.12329,2020-06-23 19:26:25
"11519","EUR/USD",1.13078,1.13082,1.13489,1.12329,2020-06-23 19:27:27
"11520","EUR/USD",1.13091,1.13096,1.13489,1.12329,2020-06-23 19:28:26
"11521","EUR/USD",1.13087,1.13092,1.13489,1.12329,2020-06-23 19:29:26
"11522","EUR/USD",1.13088,1.13091,1.13489,1.12329,2020-06-23 19:30:25
"11523","EUR/USD",1.13084,1.13089,1.13489,1.12329,2020-06-23 19:31:28
"11524","EUR/USD",1.13087,1.13089,1.13489,1.12329,2020-06-23 19:32:27
"11525","EUR/USD",1.13091,1.13095,1.13489,1.12329,2020-06-23 19:33:28
"11526","EUR/USD",1.13092,1.13096,1.13489,1.12329,2020-06-23 19:34:28
"11527","EUR/USD",1.13104,1.13108,1.13489,1.12329,2020-06-23 19:35:29
"11528","EUR/USD",1.13104,1.13108,1.13489,1.12329,2020-06-23 19:36:29
"11529","EUR/USD",1.13104,1.13109,1.13489,1.12329,2020-06-23 19:37:29
"11530","EUR/USD",1.13104,1.13109,1.13489,1.12329,2020-06-23 19:38:30
"11531","EUR/USD",1.13104,1.13109,1.13489,1.12329,2020-06-23 19:39:29
"11532","EUR/USD",1.13098,1.13102,1.13489,1.12329,2020-06-23 19:40:30
"11533","EUR/USD",1.13098,1.13102,1.13489,1.12329,2020-06-23 19:41:30
"11534","EUR/USD",1.131,1.13105,1.13489,1.12329,2020-06-23 19:42:31
"11535","EUR/USD",1.13101,1.13105,1.13489,1.12329,2020-06-23 19:43:31
"11536","EUR/USD",1.13098,1.13102,1.13489,1.12329,2020-06-23 19:44:31
"11537","EUR/USD",1.13095,1.13099,1.13489,1.12329,2020-06-23 19:45:32
"11538","EUR/USD",1.13094,1.13098,1.13489,1.12329,2020-06-23 19:46:32
"11539","EUR/USD",1.13087,1.13091,1.13489,1.12329,2020-06-23 19:47:31
"11540","EUR/USD",1.13084,1.13085,1.13489,1.12329,2020-06-23 19:48:32
"11541","EUR/USD",1.13081,1.13085,1.13489,1.12329,2020-06-23 19:49:32
"11542","EUR/USD",1.13068,1.13074,1.13489,1.12329,2020-06-23 19:50:33
"11543","EUR/USD",1.13058,1.13062,1.13489,1.12329,2020-06-23 19:51:33
"11544","EUR/USD",1.13054,1.13058,1.13489,1.12329,2020-06-23 19:52:33
"11545","EUR/USD",1.13054,1.13057,1.13489,1.12329,2020-06-23 19:53:33
"11546","EUR/USD",1.13057,1.13061,1.13489,1.12329,2020-06-23 19:54:35
"11547","EUR/USD",1.1306,1.13065,1.13489,1.12329,2020-06-23 19:55:35
"11548","EUR/USD",1.13064,1.13066,1.13489,1.12329,2020-06-23 19:56:35
"11549","EUR/USD",1.13047,1.13052,1.13489,1.12329,2020-06-23 19:57:35
"11550","EUR/USD",1.13029,1.13034,1.13489,1.12329,2020-06-23 19:58:36
"11551","EUR/USD",1.13026,1.13031,1.13489,1.12329,2020-06-23 19:59:36
"11552","EUR/USD",1.13048,1.13051,1.13489,1.12329,2020-06-23 20:00:35
"11553","EUR/USD",1.13037,1.13041,1.13489,1.12329,2020-06-23 20:01:37
"11554","EUR/USD",1.13039,1.13044,1.13489,1.12329,2020-06-23 20:02:37
"11555","EUR/USD",1.13039,1.13044,1.13489,1.12329,2020-06-23 20:03:37
"11556","EUR/USD",1.13041,1.13047,1.13489,1.12329,2020-06-23 20:04:37
"11557","EUR/USD",1.13043,1.13048,1.13489,1.12329,2020-06-23 20:05:37
"11558","EUR/USD",1.13051,1.13058,1.13489,1.12329,2020-06-23 20:06:38
"11559","EUR/USD",1.13056,1.13061,1.13489,1.12329,2020-06-23 20:07:37
"11560","EUR/USD",1.13051,1.13057,1.13489,1.12329,2020-06-23 20:08:34
"11561","EUR/USD",1.1305,1.13057,1.13489,1.12329,2020-06-23 20:09:37
"11562","EUR/USD",1.13051,1.13058,1.13489,1.12329,2020-06-23 20:10:38
"11563","EUR/USD",1.13063,1.13068,1.13489,1.12329,2020-06-23 20:11:39
"11564","EUR/USD",1.13058,1.13061,1.13489,1.12329,2020-06-23 20:12:39
"11565","EUR/USD",1.13051,1.13057,1.13489,1.12329,2020-06-23 20:13:40
"11566","EUR/USD",1.1305,1.13054,1.13489,1.12329,2020-06-23 20:14:39
"11567","EUR/USD",1.13047,1.13052,1.13489,1.12329,2020-06-23 20:15:33
"11568","EUR/USD",1.13054,1.13058,1.13489,1.12329,2020-06-23 20:16:39
"11569","EUR/USD",1.13057,1.13062,1.13489,1.12329,2020-06-23 20:17:37
"11570","EUR/USD",1.13058,1.13062,1.13489,1.12329,2020-06-23 20:18:40
"11571","EUR/USD",1.13054,1.13058,1.13489,1.12329,2020-06-23 20:19:41
"11572","EUR/USD",1.13043,1.13047,1.13489,1.12329,2020-06-23 20:20:40
"11573","EUR/USD",1.13043,1.13048,1.13489,1.12329,2020-06-23 20:21:42
"11574","EUR/USD",1.13039,1.13042,1.13489,1.12329,2020-06-23 20:22:39
"11575","EUR/USD",1.13039,1.13042,1.13489,1.12329,2020-06-23 20:23:40
"11576","EUR/USD",1.13047,1.13051,1.13489,1.12329,2020-06-23 20:24:43
"11577","EUR/USD",1.1305,1.13057,1.13489,1.12329,2020-06-23 20:25:40
"11578","EUR/USD",1.13048,1.13052,1.13489,1.12329,2020-06-23 20:26:40
"11579","EUR/USD",1.13043,1.13047,1.13489,1.12329,2020-06-23 20:27:43
"11580","EUR/USD",1.1305,1.13057,1.13489,1.12329,2020-06-23 20:28:43
"11581","EUR/USD",1.13047,1.13051,1.13489,1.12329,2020-06-23 20:29:44
"11582","EUR/USD",1.13046,1.13049,1.13489,1.12329,2020-06-23 20:30:45
"11583","EUR/USD",1.13043,1.13048,1.13489,1.12329,2020-06-23 20:31:36
"11584","EUR/USD",1.13047,1.13051,1.13489,1.12329,2020-06-23 20:32:45
"11585","EUR/USD",1.13047,1.13051,1.13489,1.12329,2020-06-23 20:33:45
"11586","EUR/USD",1.13044,1.13051,1.13489,1.12329,2020-06-23 20:34:46
"11587","EUR/USD",1.13043,1.13048,1.13489,1.12329,2020-06-23 20:35:43
"11588","EUR/USD",1.13027,1.13031,1.13489,1.12329,2020-06-23 20:36:46
"11589","EUR/USD",1.13041,1.13047,1.13489,1.12329,2020-06-23 20:37:46
"11590","EUR/USD",1.13043,1.13048,1.13489,1.12329,2020-06-23 20:38:47
"11591","EUR/USD",1.13048,1.13055,1.13489,1.12329,2020-06-23 20:39:47
"11592","EUR/USD",1.1305,1.13055,1.13489,1.12329,2020-06-23 20:40:45
"11593","EUR/USD",1.13057,1.13064,1.13489,1.12329,2020-06-23 20:41:47
"11594","EUR/USD",1.13057,1.13061,1.13489,1.12329,2020-06-23 20:42:48
"11595","EUR/USD",1.13073,1.13076,1.13489,1.12329,2020-06-23 20:43:49
"11596","EUR/USD",1.13054,1.13058,1.13489,1.12329,2020-06-23 20:44:48
"11597","EUR/USD",1.13068,1.13072,1.13489,1.12329,2020-06-23 20:45:45
"11598","EUR/USD",1.1307,1.13075,1.13489,1.12329,2020-06-23 20:46:48
"11599","EUR/USD",1.13064,1.13069,1.13489,1.12329,2020-06-23 20:47:49
"11600","EUR/USD",1.13065,1.13071,1.13489,1.12329,2020-06-23 20:48:50
"11601","EUR/USD",1.13063,1.13072,1.13489,1.12329,2020-06-23 20:49:50
"11602","EUR/USD",1.13071,1.13076,1.13489,1.12329,2020-06-23 20:50:50
"11603","EUR/USD",1.13068,1.13072,1.13489,1.12329,2020-06-23 20:51:44
"11604","EUR/USD",1.13065,1.13075,1.13489,1.12329,2020-06-23 20:52:49
"11605","EUR/USD",1.13064,1.13069,1.13489,1.12329,2020-06-23 20:53:51
"11606","EUR/USD",1.13064,1.13069,1.13489,1.12329,2020-06-23 20:54:51
"11607","EUR/USD",1.1307,1.13078,1.13489,1.12329,2020-06-23 20:55:51
"11608","EUR/USD",1.13075,1.13084,1.13489,1.12329,2020-06-23 20:56:52
"11609","EUR/USD",1.1307,1.13079,1.13489,1.12329,2020-06-23 20:57:47
"11610","EUR/USD",1.13084,1.13092,1.13489,1.12329,2020-06-23 20:58:51
"11611","EUR/USD",1.1308,1.13095,1.13489,1.12329,2020-06-23 20:59:52
"11612","EUR/USD",1.13067,1.13102,1.13489,1.12329,2020-06-23 21:00:00
"11613","EUR/USD",1.13067,1.13102,1.13489,1.12329,2020-06-23 21:01:40
"11614","EUR/USD",1.13065,1.13105,1.13489,1.12329,2020-06-23 21:02:50
"11615","EUR/USD",1.13065,1.13105,1.13489,1.12329,2020-06-23 21:03:46
"11616","EUR/USD",1.13056,1.13153,1.13489,1.12329,2020-06-23 21:04:43
"11617","EUR/USD",1.13071,1.1315,1.13183,1.13057,2020-06-23 21:05:54
"11618","EUR/USD",1.1307,1.13143,1.13183,1.13057,2020-06-23 21:06:53
"11619","EUR/USD",1.13063,1.13154,1.13183,1.13057,2020-06-23 21:07:54
"11620","EUR/USD",1.1307,1.13156,1.13183,1.13057,2020-06-23 21:08:36
"11621","EUR/USD",1.13071,1.13154,1.13183,1.13057,2020-06-23 21:09:54
"11622","EUR/USD",1.13092,1.13122,1.13183,1.13057,2020-06-23 21:10:55
"11623","EUR/USD",1.13091,1.13116,1.13183,1.13057,2020-06-23 21:11:53
"11624","EUR/USD",1.13091,1.13116,1.13183,1.13057,2020-06-23 21:12:55
"11625","EUR/USD",1.13081,1.13116,1.13183,1.13057,2020-06-23 21:13:50
"11626","EUR/USD",1.13067,1.13145,1.13183,1.13057,2020-06-23 21:14:56
"11627","EUR/USD",1.1309,1.13126,1.13183,1.13057,2020-06-23 21:15:57
"11628","EUR/USD",1.13077,1.13116,1.13183,1.13057,2020-06-23 21:16:56
"11629","EUR/USD",1.13077,1.13116,1.13183,1.13057,2020-06-23 21:17:53
"11630","EUR/USD",1.13088,1.13116,1.13183,1.13057,2020-06-23 21:18:53
"11631","EUR/USD",1.13067,1.13152,1.13183,1.13057,2020-06-23 21:19:49
"11632","EUR/USD",1.13088,1.13129,1.13183,1.13057,2020-06-23 21:20:58
"11633","EUR/USD",1.13081,1.13116,1.13183,1.13057,2020-06-23 21:21:53
"11634","EUR/USD",1.13085,1.13116,1.13183,1.13057,2020-06-23 21:22:50
"11635","EUR/USD",1.13081,1.13129,1.13183,1.13057,2020-06-23 21:23:47
"11636","EUR/USD",1.1309,1.13122,1.13183,1.13057,2020-06-23 21:24:58
"11637","EUR/USD",1.13081,1.13142,1.13183,1.13057,2020-06-23 21:25:58
"11638","EUR/USD",1.13071,1.13153,1.13183,1.13057,2020-06-23 21:26:59
"11639","EUR/USD",1.13074,1.1315,1.13183,1.13057,2020-06-23 21:27:46
"11640","EUR/USD",1.13088,1.13122,1.13183,1.13057,2020-06-23 21:28:59
"11641","EUR/USD",1.13088,1.13123,1.13183,1.13057,2020-06-23 21:30:00
"11642","EUR/USD",1.13073,1.13108,1.13183,1.13057,2020-06-23 21:30:54
"11643","EUR/USD",1.13073,1.13106,1.13183,1.13057,2020-06-23 21:32:01
"11644","EUR/USD",1.13067,1.13116,1.13183,1.13057,2020-06-23 21:33:01
"11645","EUR/USD",1.13073,1.13106,1.13183,1.13057,2020-06-23 21:34:01
"11646","EUR/USD",1.13073,1.13106,1.13183,1.13057,2020-06-23 21:35:01
"11647","EUR/USD",1.13073,1.13108,1.13183,1.13057,2020-06-23 21:36:01
"11648","EUR/USD",1.13073,1.13095,1.13183,1.13057,2020-06-23 21:36:59
"11649","EUR/USD",1.13083,1.13109,1.13183,1.13057,2020-06-23 21:38:01
"11650","EUR/USD",1.13065,1.1312,1.13183,1.13057,2020-06-23 21:39:02
"11651","EUR/USD",1.13081,1.13108,1.13183,1.13057,2020-06-23 21:40:02
"11652","EUR/USD",1.13074,1.13103,1.13183,1.13057,2020-06-23 21:41:02
"11653","EUR/USD",1.13077,1.13103,1.13183,1.13057,2020-06-23 21:42:02
"11654","EUR/USD",1.13081,1.13108,1.13183,1.13057,2020-06-23 21:43:04
"11655","EUR/USD",1.13088,1.13113,1.13183,1.13057,2020-06-23 21:44:04
"11656","EUR/USD",1.13088,1.13113,1.13183,1.13057,2020-06-23 21:45:04
"11657","EUR/USD",1.13088,1.13113,1.13183,1.13057,2020-06-23 21:46:04
"11658","EUR/USD",1.13094,1.13119,1.13183,1.13057,2020-06-23 21:47:02
"11659","EUR/USD",1.13091,1.13118,1.13183,1.13057,2020-06-23 21:48:05
"11660","EUR/USD",1.13078,1.13112,1.13183,1.13057,2020-06-23 21:49:05
"11661","EUR/USD",1.13098,1.13122,1.13183,1.13057,2020-06-23 21:50:06
"11662","EUR/USD",1.13083,1.13102,1.13183,1.13057,2020-06-23 21:51:06
"11663","EUR/USD",1.13105,1.1312,1.13183,1.13057,2020-06-23 21:52:01
"11664","EUR/USD",1.13087,1.13103,1.13183,1.13057,2020-06-23 21:53:06
"11665","EUR/USD",1.13095,1.13112,1.13183,1.13057,2020-06-23 21:54:07
"11666","EUR/USD",1.13092,1.13112,1.13183,1.13057,2020-06-23 21:55:04
"11667","EUR/USD",1.13091,1.13119,1.13183,1.13057,2020-06-23 21:56:07
"11668","EUR/USD",1.13101,1.13115,1.13183,1.13057,2020-06-23 21:57:05
"11669","EUR/USD",1.13075,1.13099,1.13183,1.13057,2020-06-23 21:58:05
"11670","EUR/USD",1.1308,1.13099,1.13183,1.13057,2020-06-23 21:59:05
"11671","EUR/USD",1.13077,1.13095,1.13183,1.13057,2020-06-23 22:00:09
"11672","EUR/USD",1.13077,1.13089,1.13183,1.13057,2020-06-23 22:01:09
"11673","EUR/USD",1.13087,1.13095,1.13183,1.13057,2020-06-23 22:02:05
"11674","EUR/USD",1.13081,1.13089,1.13183,1.13057,2020-06-23 22:03:08
"11675","EUR/USD",1.13091,1.13095,1.13183,1.13057,2020-06-23 22:04:07
"11676","EUR/USD",1.13085,1.13095,1.13183,1.13057,2020-06-23 22:05:10
"11677","EUR/USD",1.13091,1.13099,1.13183,1.13057,2020-06-23 22:06:08
"11678","EUR/USD",1.13101,1.13109,1.13183,1.13057,2020-06-23 22:07:08
"11679","EUR/USD",1.13108,1.13116,1.13183,1.13057,2020-06-23 22:08:10
"11680","EUR/USD",1.13101,1.13112,1.13183,1.13057,2020-06-23 22:09:10
"11681","EUR/USD",1.13102,1.1311,1.13183,1.13057,2020-06-23 22:10:09
"11682","EUR/USD",1.13094,1.13105,1.13183,1.13057,2020-06-23 22:11:09
"11683","EUR/USD",1.13088,1.13098,1.13183,1.13057,2020-06-23 22:12:11
"11684","EUR/USD",1.13088,1.13099,1.13183,1.13057,2020-06-23 22:13:03
"11685","EUR/USD",1.13087,1.13095,1.13183,1.13057,2020-06-23 22:14:12
"11686","EUR/USD",1.13094,1.13102,1.13183,1.13057,2020-06-23 22:15:11
"11687","EUR/USD",1.13092,1.13101,1.13183,1.13057,2020-06-23 22:16:13
"11688","EUR/USD",1.13098,1.13106,1.13183,1.13057,2020-06-23 22:17:12
"11689","EUR/USD",1.13098,1.13106,1.13183,1.13057,2020-06-23 22:18:13
"11690","EUR/USD",1.13108,1.13116,1.13183,1.13057,2020-06-23 22:19:12
"11691","EUR/USD",1.13112,1.13118,1.13183,1.13057,2020-06-23 22:20:10
"11692","EUR/USD",1.13112,1.13119,1.13183,1.13057,2020-06-23 22:21:12
"11693","EUR/USD",1.13118,1.13125,1.13183,1.13057,2020-06-23 22:22:13
"11694","EUR/USD",1.13118,1.13125,1.13183,1.13057,2020-06-23 22:23:14
"11695","EUR/USD",1.13122,1.1313,1.13183,1.13057,2020-06-23 22:24:15
"11696","EUR/USD",1.13119,1.13126,1.13183,1.13057,2020-06-23 22:25:15
"11697","EUR/USD",1.13118,1.13123,1.13183,1.13057,2020-06-23 22:26:15
"11698","EUR/USD",1.13118,1.13123,1.13183,1.13057,2020-06-23 22:27:12
"11699","EUR/USD",1.13094,1.13102,1.13183,1.13057,2020-06-23 22:28:14
"11700","EUR/USD",1.13098,1.13102,1.13183,1.13057,2020-06-23 22:29:15
"11701","EUR/USD",1.13098,1.13102,1.13183,1.13057,2020-06-23 22:30:15
"11702","EUR/USD",1.13094,1.13101,1.13183,1.13057,2020-06-23 22:31:14
"11703","EUR/USD",1.13092,1.13102,1.13183,1.13057,2020-06-23 22:32:12
"11704","EUR/USD",1.13097,1.13102,1.13183,1.13057,2020-06-23 22:33:17
"11705","EUR/USD",1.13097,1.13102,1.13183,1.13057,2020-06-23 22:34:17
"11706","EUR/USD",1.13097,1.13102,1.13183,1.13057,2020-06-23 22:35:16
"11707","EUR/USD",1.13098,1.13102,1.13183,1.13057,2020-06-23 22:36:17
"11708","EUR/USD",1.13098,1.13102,1.13183,1.13057,2020-06-23 22:37:18
"11709","EUR/USD",1.13098,1.13106,1.13183,1.13057,2020-06-23 22:38:18
"11710","EUR/USD",1.13097,1.13105,1.13183,1.13057,2020-06-23 22:39:16
"11711","EUR/USD",1.13098,1.13106,1.13183,1.13057,2020-06-23 22:40:10
"11712","EUR/USD",1.13098,1.13106,1.13183,1.13057,2020-06-23 22:41:09
"11713","EUR/USD",1.13098,1.13106,1.13183,1.13057,2020-06-23 22:42:19
"11714","EUR/USD",1.13104,1.13112,1.13183,1.13057,2020-06-23 22:43:19
"11715","EUR/USD",1.13111,1.1312,1.13183,1.13057,2020-06-23 22:44:16
"11716","EUR/USD",1.13111,1.1312,1.13183,1.13057,2020-06-23 22:45:20
"11717","EUR/USD",1.13111,1.1312,1.13183,1.13057,2020-06-23 22:46:20
"11718","EUR/USD",1.13108,1.13116,1.13183,1.13057,2020-06-23 22:47:18
"11719","EUR/USD",1.13109,1.13119,1.13183,1.13057,2020-06-23 22:48:19
"11720","EUR/USD",1.13108,1.13116,1.13183,1.13057,2020-06-23 22:49:11
"11721","EUR/USD",1.13102,1.13112,1.13183,1.13057,2020-06-23 22:50:21
"11722","EUR/USD",1.13107,1.13112,1.13183,1.13057,2020-06-23 22:51:19
"11723","EUR/USD",1.13105,1.13112,1.13183,1.13057,2020-06-23 22:52:21
"11724","EUR/USD",1.13105,1.13116,1.13183,1.13057,2020-06-23 22:53:18
"11725","EUR/USD",1.13102,1.13112,1.13183,1.13057,2020-06-23 22:54:20
"11726","EUR/USD",1.13095,1.13105,1.13183,1.13057,2020-06-23 22:55:22
"11727","EUR/USD",1.13102,1.1311,1.13183,1.13057,2020-06-23 22:56:22
"11728","EUR/USD",1.13094,1.13101,1.13183,1.13057,2020-06-23 22:57:23
"11729","EUR/USD",1.13087,1.13095,1.13183,1.13057,2020-06-23 22:58:24
"11730","EUR/USD",1.13077,1.13086,1.13183,1.13057,2020-06-23 22:59:24
"11731","EUR/USD",1.13074,1.13082,1.13183,1.13057,2020-06-23 23:00:24
"11732","EUR/USD",1.13078,1.13085,1.13183,1.13057,2020-06-23 23:01:22
"11733","EUR/USD",1.13078,1.13085,1.13183,1.13057,2020-06-23 23:02:24
"11734","EUR/USD",1.1308,1.13089,1.13183,1.13057,2020-06-23 23:03:24
"11735","EUR/USD",1.13091,1.13099,1.13183,1.13057,2020-06-23 23:04:23
"11736","EUR/USD",1.13088,1.13095,1.13183,1.13057,2020-06-23 23:05:25
"11737","EUR/USD",1.13088,1.13095,1.13183,1.13057,2020-06-23 23:06:24
"11738","EUR/USD",1.1309,1.13095,1.13183,1.13057,2020-06-23 23:07:26
"11739","EUR/USD",1.13098,1.13105,1.13183,1.13057,2020-06-23 23:08:22
"11740","EUR/USD",1.131,1.13106,1.13183,1.13057,2020-06-23 23:09:20
"11741","EUR/USD",1.13105,1.13112,1.13183,1.13057,2020-06-23 23:10:26
"11742","EUR/USD",1.13101,1.13108,1.13183,1.13057,2020-06-23 23:11:25
"11743","EUR/USD",1.13094,1.13099,1.13183,1.13057,2020-06-23 23:12:27
"11744","EUR/USD",1.13091,1.13098,1.13183,1.13057,2020-06-23 23:13:23
"11745","EUR/USD",1.13088,1.13099,1.13183,1.13057,2020-06-23 23:14:26
"11746","EUR/USD",1.13087,1.13093,1.13183,1.13057,2020-06-23 23:15:24
"11747","EUR/USD",1.13083,1.13089,1.13183,1.13057,2020-06-23 23:16:27
"11748","EUR/USD",1.13088,1.13095,1.13183,1.13057,2020-06-23 23:17:28
"11749","EUR/USD",1.13091,1.13099,1.13183,1.13057,2020-06-23 23:18:28
"11750","EUR/USD",1.13088,1.13095,1.13183,1.13057,2020-06-23 23:19:27
"11751","EUR/USD",1.13091,1.13099,1.13183,1.13057,2020-06-23 23:20:29
"11752","EUR/USD",1.13088,1.13095,1.13183,1.13057,2020-06-23 23:21:29
"11753","EUR/USD",1.13088,1.13095,1.13183,1.13057,2020-06-23 23:22:28
"11754","EUR/USD",1.131,1.13106,1.13183,1.13057,2020-06-23 23:23:30
"11755","EUR/USD",1.13091,1.13096,1.13183,1.13057,2020-06-23 23:24:30
"11756","EUR/USD",1.13087,1.13095,1.13183,1.13057,2020-06-23 23:25:30
"11757","EUR/USD",1.13084,1.13089,1.13183,1.13057,2020-06-23 23:26:26
"11758","EUR/USD",1.13084,1.13091,1.13183,1.13057,2020-06-23 23:27:28
"11759","EUR/USD",1.13081,1.13089,1.13183,1.13057,2020-06-23 23:28:30
"11760","EUR/USD",1.13084,1.13089,1.13183,1.13057,2020-06-23 23:29:29
"11761","EUR/USD",1.13084,1.13089,1.13183,1.13057,2020-06-23 23:30:30
"11762","EUR/USD",1.13084,1.13088,1.13183,1.13057,2020-06-23 23:31:31
"11763","EUR/USD",1.13087,1.13092,1.13183,1.13057,2020-06-23 23:32:33
"11764","EUR/USD",1.13088,1.13095,1.13183,1.13057,2020-06-23 23:33:33
"11765","EUR/USD",1.13084,1.13089,1.13183,1.13057,2020-06-23 23:34:33
"11766","EUR/USD",1.13084,1.13089,1.13183,1.13057,2020-06-23 23:35:32
"11767","EUR/USD",1.13091,1.13095,1.13183,1.13057,2020-06-23 23:36:34
"11768","EUR/USD",1.1309,1.13095,1.13183,1.13057,2020-06-23 23:37:33
"11769","EUR/USD",1.13081,1.13086,1.13183,1.13057,2020-06-23 23:38:34
"11770","EUR/USD",1.13084,1.13088,1.13183,1.13057,2020-06-23 23:39:34
"11771","EUR/USD",1.13081,1.13085,1.13183,1.13057,2020-06-23 23:40:34
"11772","EUR/USD",1.13084,1.13091,1.13183,1.13057,2020-06-23 23:41:34
"11773","EUR/USD",1.13091,1.13095,1.13183,1.13057,2020-06-23 23:42:32
"11774","EUR/USD",1.13094,1.13096,1.13183,1.13057,2020-06-23 23:43:36
"11775","EUR/USD",1.13102,1.13109,1.13183,1.13057,2020-06-23 23:44:35
"11776","EUR/USD",1.13105,1.1311,1.13183,1.13057,2020-06-23 23:45:36
"11777","EUR/USD",1.13104,1.13109,1.13183,1.13057,2020-06-23 23:46:34
